eventID,eventDate,decimalLatitude,decimalLongitude,locality,county,stateProvince,countryCode,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters,samplingProtocol,datasetName,locationRemarks
68_2008-01-19_2008-01-19,2008-01-19/2008-01-19,35.66492844,-121.28699,Piedras Blancas,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Piedras Blancas SMR
68_2017-03-09_2017-03-09,2017-03-09/2017-03-09,35.66492844,-121.28699,Piedras Blancas,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Piedras Blancas SMR
68_2021-07-26_2021-07-26,2021-07-26/2021-07-26,35.66492844,-121.28699,Piedras Blancas,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Piedras Blancas SMR
18_2002-11-04_2002-11-04,2002-11-04/2002-11-04,37.18360901,-122.39529,Pigeon Point,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
18_2006-10-07_2006-10-07,2006-10-07/2006-10-07,37.18360901,-122.39529,Pigeon Point,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
18_2013-11-15_2013-11-15,2013-11-15/2013-11-15,37.18360901,-122.39529,Pigeon Point,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
18_2018-01-29_2018-01-29,2018-01-29/2018-01-29,37.18360901,-122.39529,Pigeon Point,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
18_2020-01-10_2020-01-10,2020-01-10/2020-01-10,37.18360901,-122.39529,Pigeon Point,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
3013_2012-08-03_2012-08-03,2012-08-03/2012-08-03,56.98661041,-135.37755,Pirates Cove,Sitka,Alaska,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
3013_2018-08-12_2018-08-12,2018-08-12/2018-08-12,56.98661041,-135.37755,Pirates Cove,Sitka,Alaska,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
77_2010-05-13_2010-05-13,2010-05-13/2010-05-13,38.95550156,-123.7413,Point Arena,Mendocino,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Arena SMR
77_2017-06-26_2017-06-26,2017-06-26/2017-06-26,38.95550156,-123.7413,Point Arena,Mendocino,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Arena SMR
77_2021-06-27_2021-06-27,2021-06-27/2021-06-27,38.95550156,-123.7413,Point Arena,Mendocino,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Arena SMR
96_2013-01-25_2013-01-25,2013-01-25/2013-01-25,34.00035858,-118.80703,Point Dume,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Dume SMR
45_2001-06-09_2001-06-09,2001-06-09/2001-06-09,33.70679092,-118.28599,Point Fermin,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
45_2012-01-20_2012-01-20,2012-01-20/2012-01-20,33.70679092,-118.28599,Point Fermin,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
45_2019-02-19_2019-02-19,2019-02-19/2019-02-19,33.70679092,-118.28599,Point Fermin,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
25_2001-04-12_2001-04-12,2001-04-12/2001-04-12,36.51366043,-121.94688,Point Lobos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Lobos SMR
25_2005-03-07_2005-03-07,2005-03-07/2005-03-07,36.51366043,-121.94688,Point Lobos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Lobos SMR
25_2014-01-13_2014-01-13,2014-01-13/2014-01-13,36.51366043,-121.94688,Point Lobos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Lobos SMR
25_2017-04-04_2017-04-04,2017-04-04/2017-04-04,36.51366043,-121.94688,Point Lobos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Lobos SMR
25_2020-02-06_2020-02-06,2020-02-06/2020-02-06,36.51366043,-121.94688,Point Lobos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Lobos SMR
66_2007-11-08_2007-11-08,2007-11-08/2007-11-08,36.63795853,-121.93758,Point Pinos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Asilomar SMR
66_2017-05-01_2017-05-01,2017-05-01/2017-05-01,36.63795853,-121.93758,Point Pinos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Asilomar SMR
66_2021-06-14_2021-06-14,2021-06-14/2021-06-14,36.63795853,-121.93758,Point Pinos,Monterey,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Asilomar SMR
6001_2014-05-20_2014-05-21,2014-05-20/2014-05-21,41.78464508,-124.25513,Point Saint George,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6001_2018-08-14_2018-08-14,2018-08-14/2018-08-14,41.78464508,-124.25513,Point Saint George,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6001_2019-08-03_2019-08-03,2019-08-03/2019-08-03,41.78464508,-124.25513,Point Saint George,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6001_2020-06-23_2020-06-23,2020-06-23/2020-06-23,41.78464508,-124.25513,Point Saint George,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2001-04-03_2001-04-03,2001-04-03/2001-04-03,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2003-04-18_2003-04-18,2003-04-18/2003-04-18,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2004-04-08_2004-04-08,2004-04-08/2004-04-08,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2017-02-08_2017-02-08,2017-02-08/2017-02-08,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2018-07-15_2018-07-15,2018-07-15/2018-07-15,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2019-06-05_2019-06-05,2019-06-05/2019-06-05,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2020-05-09_2020-05-09,2020-05-09/2020-05-09,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
28_2021-02-25_2021-02-25,2021-02-25/2021-02-25,35.72882843,-121.31866,Point Sierra Nevada,San Luis Obispo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
88_2012-02-04_2012-02-05,2012-02-04/2012-02-05,33.74100876,-118.40947,Point Vicente,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Vicente SMCA
88_2013-03-10_2013-03-10,2013-03-10/2013-03-10,33.74100876,-118.40947,Point Vicente,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Vicente SMCA
88_2014-02-13_2014-02-13,2014-02-13/2014-02-13,33.74100876,-118.40947,Point Vicente,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Vicente SMCA
88_2015-01-20_2015-01-20,2015-01-20/2015-01-20,33.74100876,-118.40947,Point Vicente,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Vicente SMCA
88_2015-04-13_2015-04-13,2015-04-13/2015-04-13,33.74100876,-118.40947,Point Vicente,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Point Vicente SMCA
